PROVINCIA,NOMBRE_ACTUAL,DENSIDADMM,4G
Soria,Nafría de Ucero,"0,0002214332523",0.449
Soria,Narros,"0,001349662431",0.7543000000000001
Soria,Navaleno,"0,008072384884",1.0
Soria,Nepas,"0,000504532975",1.0
Soria,Nolay,"0,0005621097477",0.8362999999999999
Soria,Noviercas,"0,0004309905622",1.0
Soria,Ólvega,"0,0104589185",1.0
Soria,Oncala,"0,0003625654629",1.0
Soria,Pinilla del Campo,"0,0001909423813",1.0
Soria,Portillo de Soria,"0,0002117979913",0.2157
Soria,La Póveda de Soria,"0,0003930625248",0.6916
Soria,Pozalmuro,"0,0002942449479",1.0
Soria,Quintana Redonda,"0,0006948334915",0.9983
Soria,Quintanas de Gormaz,"0,00112806536",0.9009
Soria,Quiñonería,0,0.40280000000000005
Soria,Los Rábanos,"0,001147671719",1.0
Soria,Rebollar,"0,0008925819248",1.0
Soria,Recuerda,"0,0001929921653",0.8376000000000001
Soria,Rello,"0,0001611323771",1.0
Soria,Renieblas,"0,000792830502",0.9569
Soria,Retortillo de Soria,"0,0001631398924",0.9542
Soria,Reznos,"0,0002709537712",0.701
Soria,La Riba de Escalote,"0,000052990532",0.8883
Soria,Rioseco de Soria,"0,0006499470296",1.0
Soria,Rollamienta,"0,0006007065948",0.9854
Soria,El Royo,"0,0005004197636",1.0
Soria,Salduero,"0,01421282177",1.0
Soria,San Esteban de Gormaz,"0,001929128445",0.9509000000000001
Soria,San Felices,"0,0007174059865",1.0
Soria,San Leonardo de Yagüe,"0,008945159473",1.0
Soria,San Pedro Manrique,"0,000893435342",1.0
Soria,Santa Cruz de Yanguas,"0,0004031149095",1.0
Soria,Santa María de Huerta,"0,001311145797",1.0
Soria,Santa María de las Hoyas,"0,0005530693518",0.9629000000000001
Soria,Serón de Nágima,"0,0004656405736",1.0
Soria,Soliedra,"0,0003871666294",0.8479000000000001
Soria,Soria,"0,04048238109",0.9999
Soria,Sotillo del Rincón,"0,000775601273",0.9514
Soria,Suellacabras,"0,0001531558016",1.0
Soria,Tajahuerce,"0,0002386743339",1.0
Soria,Tajueco,"0,0007876051502",1.0
Soria,Talveila,"0,0004649136642",0.9597
Soria,Tardelcuende,"0,00175261867",1.0
Soria,Taroda,"0,0002559118798",1.0
Soria,Tejado,"0,000274161352",1.0
Soria,Torlengua,"0,0002563466591",1.0
Soria,Torreblacos,"0,0003450080693",1.0
Soria,Torrubia de Soria,"0,0002298556157",0.8362999999999999
Soria,Trévago,"0,0006458982997",1.0
Soria,Ucero,"0,00129968988",1.0
Soria,Vadillo,"0,001536769851",1.0
Soria,Valdeavellano de Tera,"0,002887225863",1.0
Soria,Valdegeña,"0,0007003445555",1.0
Soria,Valdelagua del Cerro,"0,0006731158255",1.0
Soria,Valdemaluque,"0,0005510079843",0.9319
Soria,Valdenebro,"0,0004275321287",0.7820999999999999
Soria,Valdeprado,"0,000004640520582",0.44439999999999996
Soria,Valderrodilla,"0,0004739539879",0.3895
Soria,Valtajeros,"0,0001634864651",1.0
Soria,Velamazán,"0,0001929544613",1.0
Soria,Velilla de la Sierra,"0,000350038442",1.0
Soria,Velilla de los Ajos,"0,0001591862516",0.7267
Soria,Viana de Duero,"0,0001804193684",0.9589
Soria,Villaciervos,"0,0001959193092",1.0
Soria,Villanueva de Gormaz,"0,00003834457407",0.41340000000000005
Soria,Villar del Ala,"0,001158086007",1.0
Soria,Villar del Campo,"0,0001965627327",1.0
Soria,Villar del Río,"0,0002840655187",0.8813
Soria,Los Villares de Soria,"0,001503512956",1.0
Soria,Villasayas,"0,000225009539",0.8264
Soria,Villaseca de Arciel,"0,0002288659478",0.48130000000000006
Soria,Vinuesa,"0,001574366571",0.9893000000000001
Soria,Vizmanos,"0,0002862746829",1.0
Soria,Vozmediano,"0,0005299950049",1.0
Soria,Yanguas,"0,0005077943206",0.9998
Soria,Yelo,"0,0003763487148",1.0
Valladolid,Adalia,"0,0007976865729",1.0
Valladolid,Aguasal,"0,0001289965885",1.0
Valladolid,Aguilar de Campos,"0,001402773929",1.0
Valladolid,Alaejos,"0,003636252564",0.9999
Valladolid,Alcazarén,"0,003625387553",0.9999
Valladolid,Aldea de San Miguel,"0,002901185596",1.0
Valladolid,Aldeamayor de San Martín,"0,03089961085",1.0
Valladolid,Almenara de Adaja,"0,0003040784355",1.0
Valladolid,Amusquillo,"0,001715091597",1.0
Valladolid,Arroyo de la Encomienda,"0,5063894932",1.0
Valladolid,Ataquines,"0,003509728054",1.0
Valladolid,Bahabón,"0,001010757041",1.0
Valladolid,Barcial de la Loma,"0,0009386720046",0.8688
Valladolid,Barruelo del Valle,"0,001017167108",1.0
Valladolid,Becilla de Valderaduey,"0,001452588362",1.0
Valladolid,Benafarces,"0,001081939767",1.0
Valladolid,Bercero,"0,001111546365",1.0
Valladolid,Berceruelo,"0,0006651298191",0.6195
Valladolid,Berrueces,"0,001634592138",1.0
Valladolid,Bobadilla del Campo,"0,002305753659",1.0
Valladolid,Bocigas,"0,001215917357",1.0
Valladolid,Bocos de Duero,"0,003482020025",1.0
Valladolid,Boecillo,"0,04889884318",1.0
Valladolid,Bolaños de Campos,"0,002186264569",1.0
Valladolid,Brahojos de Medina,"0,0009572589096",0.8358
Valladolid,Bustillo de Chaves,"0,0008386642142",0.9176000000000001
Valladolid,Cabezón de Pisuerga,"0,02307488846",1.0
Valladolid,Cabezón de Valderaduey,"0,0008966315102",1.0
Valladolid,Cabreros del Monte,"0,0004838407397",0.39590000000000003
Valladolid,Campaspero,"0,006014967318",1.0
Valladolid,El Campillo,"0,001628035677",1.0
Valladolid,Camporredondo,"0,002344274488",1.0
Valladolid,Canalejas de Peñafiel,"0,001930481014",0.9773999999999999
Valladolid,Canillas de Esgueva,"0,0007536569532",1.0
Valladolid,Carpio,"0,004532558403",0.9976
Valladolid,Casasola de Arión,"0,002126247478",1.0
Valladolid,Castrejón de Trabancos,"0,001582902204",1.0
Valladolid,Castrillo de Duero,"0,001320262292",1.0
Valladolid,Castrillo-Tejeriego,"0,001136886089",1.0
Valladolid,Castrobol,"0,0007826767038",1.0
Valladolid,Castrodeza,"0,002448197525",1.0
Valladolid,Castromembibre,"0,0007677811171",1.0
Valladolid,Castromonte,"0,000981242224",1.0
Valladolid,Castronuevo de Esgueva,"0,003577254497",1.0
Valladolid,Castronuño,"0,001680166935",0.9990000000000001
Valladolid,Castroponce,"0,001405515882",0.9731000000000001
Valladolid,Castroverde de Cerrato,"0,001586796176",0.8637
Valladolid,Ceinos de Campos,"0,001328345961",1.0
Valladolid,Cervillego de la Cruz,"0,001159683639",1.0
Valladolid,Cigales,"0,02409736605",1.0
Valladolid,Ciguñuela,"0,003158094868",1.0
Valladolid,Cistérniga,"0,07936846954",1.0
Valladolid,Cogeces de Íscar,"0,00283358189",1.0
Valladolid,Cogeces del Monte,"0,002331921012",0.9998
Valladolid,Corcos,"0,001342345647",0.9911
Valladolid,Corrales de Duero,"0,001526850064",1.0
Valladolid,Cubillas de Santa Marta,"0,004476204095",0.8165000000000001
Valladolid,Cuenca de Campos,"0,001072554553",1.0
Valladolid,Curiel de Duero,"0,00168549013",1.0
Valladolid,Encinas de Esgueva,"0,001832993487",1.0
Valladolid,Esguevillas de Esgueva,"0,001696275259",1.0
Valladolid,Fombellida,"0,001304852937",1.0
Valladolid,Fompedraza,"0,001712642195",1.0
Valladolid,Fontihoyuelo,"0,0005190227171",0.4853
Valladolid,Fresno el Viejo,"0,003576925111",1.0
Valladolid,Fuensaldaña,"0,02267344506",1.0
Valladolid,Fuente el Sol,"0,001890705515",1.0
Valladolid,Fuente-Olmedo,"0,0006829429622",1.0
Valladolid,Gallegos de Hornija,"0,002582473523",1.0
Valladolid,Gatón de Campos,"0,0003779461149",1.0
Valladolid,Geria,"0,007281860483",0.7725
Valladolid,Herrín de Campos,"0,0009889161836",1.0
Valladolid,Hornillos de Eresma,"0,001440683893",0.99
Valladolid,Íscar,"0,02865607289",1.0
Valladolid,Laguna de Duero,"0,2130922369",1.0
Valladolid,Langayo,"0,001373288494",1.0
Valladolid,Lomoviejo,"0,00158042978",0.4319
Valladolid,Llano de Olmedo,"0,0007483482572",1.0
Valladolid,Manzanillo,"0,0007095944764",1.0
Valladolid,Marzales,"0,0009118519115",1.0
Valladolid,Matapozuelos,"0,005420639909",1.0
Valladolid,Matilla de los Caños,"0,002239744176",0.9781000000000001
Valladolid,Mayorga,"0,002522611086",0.9998
Valladolid,Medina del Campo,"0,03621427642",0.9977
Valladolid,Medina de Rioseco,"0,01063324631",0.9999
Valladolid,Megeces,"0,006025515769",1.0
Valladolid,Melgar de Abajo,"0,001284515147",0.9877
Valladolid,Melgar de Arriba,"0,001253567752",1.0
Valladolid,Mojados,"0,01974419591",1.0
Valladolid,Monasterio de Vega,"0,0006794630923",0.9849
Valladolid,Montealegre de Campos,"0,0007529490234",0.6403
Valladolid,Montemayor de Pililla,"0,003848846432",0.9997
Valladolid,Moral de la Reina,"0,0008348137301",1.0
Valladolid,Moraleja de las Panaderas,"0,0006544420419",0.9212
Valladolid,Morales de Campos,"0,002202489758",0.5918
Valladolid,Mota del Marqués,"0,002830024739",1.0
Valladolid,Mucientes,"0,002808073364",1.0
Valladolid,La Mudarra,"0,002285311665",1.0
Valladolid,Muriel,"0,001351566529",0.8047
Valladolid,Nava del Rey,"0,004131031148",1.0
Valladolid,Nueva Villa de las Torres,"0,002100150817",0.8188
Valladolid,Olivares de Duero,"0,002943101128",1.0
Valladolid,Olmedo,"0,007538752216",0.9999
Valladolid,Olmos de Esgueva,"0,002070665949",0.8606
Valladolid,Olmos de Peñafiel,"0,0006347323985",1.0
Valladolid,Palazuelo de Vedija,"0,001301311103",0.9183
Valladolid,La Parrilla,"0,002943016521",1.0
Valladolid,La Pedraja de Portillo,"0,005623635264",1.0
Valladolid,Pedrajas de San Esteban,"0,03019467384",1.0
Valladolid,Pedrosa del Rey,"0,0007296244042",0.9994
Valladolid,Peñafiel,"0,01862110054",1.0
Valladolid,Peñaflor de Hornija,"0,001334587482",0.10470000000000002
Valladolid,Pesquera de Duero,"0,002021710541",0.9999
Valladolid,Piña de Esgueva,"0,00280650807",1.0
Valladolid,Piñel de Abajo,"0,001964204062",1.0
Valladolid,Piñel de Arriba,"0,0009803996616",0.9998
Valladolid,Pollos,"0,003144829833",1.0
Valladolid,Portillo,"0,01005029034",1.0
Valladolid,Pozal de Gallinas,"0,004085250044",1.0
Valladolid,Pozaldez,"0,004494620322",0.545
Valladolid,Pozuelo de la Orden,"0,0006605706195",0.5225
Valladolid,Puras,"0,001026316113",0.8048000000000001
Valladolid,Quintanilla de Arriba,"0,001501797049",1.0
Valladolid,Quintanilla del Molar,"0,0008586962229",1.0
Valladolid,Quintanilla de Onésimo,"0,004937460084",0.9995999999999999
Valladolid,Quintanilla de Trigueros,"0,0007804371904",0.9307
Valladolid,Rábano,"0,001635701552",1.0
Valladolid,Ramiro,"0,0005580710837",1.0
Valladolid,Renedo de Esgueva,"0,03740918735",1.0
Valladolid,Roales de Campos,"0,001933743207",1.0
Valladolid,Robladillo,"0,002732263514",1.0
Valladolid,Roturas,"0,0005574271377",0.0
Valladolid,Rubí de Bracamonte,"0,002309052656",1.0
Valladolid,Rueda,"0,00333068424",0.9258
Valladolid,Saelices de Mayorga,"0,001880519809",0.6037
Valladolid,Salvador de Zapardiel,"0,001042619585",0.8151
Valladolid,San Cebrián de Mazote,"0,0008182887637",1.0
Valladolid,San Llorente,"0,001039900311",1.0
Valladolid,San Martín de Valvení,"0,0003559420369",0.9893000000000001
Valladolid,San Miguel del Arroyo,"0,003153812972",1.0
Valladolid,San Miguel del Pino,"0,01296451867",1.0
Valladolid,San Pablo de la Moraleja,"0,001127510501",1.0
Valladolid,San Pedro de Latarce,"0,002643894419",1.0
Valladolid,San Pelayo,"0,001247600622",1.0
Valladolid,San Román de Hornija,"0,001837601178",1.0
Valladolid,San Salvador,"0,0005294431663",1.0
Valladolid,Santa Eufemia del Arroyo,"0,0007271787483",1.0
Valladolid,Santervás de Campos,"0,0005006181799",0.6949
Valladolid,Santibáñez de Valcorba,"0,002028277483",0.9932
Valladolid,Santovenia de Pisuerga,"0,09008499013",1.0
Valladolid,San Vicente del Palacio,"0,001124978953",1.0
Valladolid,Sardón de Duero,"0,008430354907",1.0
Valladolid,La Seca,"0,004264815889",1.0
Valladolid,Serrada,"0,01275150723",1.0
Valladolid,Siete Iglesias de Trabancos,"0,001881733699",1.0
Valladolid,Simancas,"0,03557047983",1.0
Valladolid,Tamariz de Campos,"0,0005613832615",0.9986
Valladolid,Tiedra,"0,001579847202",1.0
Valladolid,Tordehumos,"0,001669022685",0.9891
Valladolid,Tordesillas,"0,01677504612",1.0
Valladolid,Torrecilla de la Abadesa,"0,002478720391",1.0
Valladolid,Torrecilla de la Orden,"0,0009868287107",0.9486
Valladolid,Torrecilla de la Torre,"0,0008417336958",1.0
Valladolid,Torre de Esgueva,"0,0006576241746",0.8402
Valladolid,Torre de Peñafiel,"0,0004177434288",0.3091
Valladolid,Torrelobatón,"0,001540851942",0.9765
Valladolid,Torrescárcela,"0,0008236835049",0.9667
Valladolid,Traspinedo,"0,01291396124",1.0
Valladolid,Trigueros del Valle,"0,002276638985",0.9993000000000001
Valladolid,Tudela de Duero,"0,03980664329",1.0
Valladolid,La Unión de Campos,"0,00151631106",1.0
Valladolid,Urones de Castroponce,"0,001331926244",0.44810000000000005
Valladolid,Urueña,"0,001164258877",1.0
Valladolid,Valbuena de Duero,"0,002307987908",1.0
Valladolid,Valdearcos de la Vega,"0,00126710635",0.0
Valladolid,Valdenebro de los Valles,"0,001183514631",0.9840000000000001
Valladolid,Valdestillas,"0,01192503162",1.0
Valladolid,Valdunquillo,"0,001058623771",1.0
Valladolid,Valoria la Buena,"0,004402588441",1.0
Valladolid,Valverde de Campos,"0,001264971888",1.0
Valladolid,Valladolid,"0,4141198765",1.0
Valladolid,Vega de Ruiponce,"0,0006366426524",1.0
Valladolid,Vega de Valdetronco,"0,001365224186",1.0
Valladolid,Velascálvaro,"0,001880636767",0.7884000000000001
Valladolid,Velilla,"0,001478341184",1.0
Valladolid,Velliza,"0,001464939998",1.0
Valladolid,Ventosa de la Cuesta,"0,001867651163",1.0
Valladolid,Viana de Cega,"0,03440596024",1.0
Valladolid,Viloria,"0,008512615141",1.0
Valladolid,Villabáñez,"0,002650107419",1.0
Valladolid,Villabaruz de Campos,"0,0003729053632",1.0
Valladolid,Villabrágima,"0,004168995266",0.9962000000000001
Valladolid,Villacarralón,"0,0009447958759",1.0
Valladolid,Villacid de Campos,"0,0008372595841",1.0
Valladolid,Villaco,"0,001212418759",1.0
Valladolid,Villafrades de Campos,"0,0007721731728",1.0
Valladolid,Villafranca de Duero,"0,006046879675",1.0
Valladolid,Villafrechós,"0,001993985053",1.0
Valladolid,Villafuerte,"0,0008481970214",1.0
Valladolid,Villagarcía de Campos,"0,002012534896",0.9998
Valladolid,Villagómez la Nueva,"0,001144474687",1.0
Valladolid,Villalán de Campos,"0,0003999955997",1.0
Valladolid,Villalar de los Comuneros,"0,003047899881",1.0
Valladolid,Villalba de la Loma,"0,001119302534",1.0
Valladolid,Villalba de los Alcores,"0,0009950192667",0.9523999999999999
Valladolid,Villalbarba,"0,001262205925",1.0
Valladolid,Villalón de Campos,"0,005925112024",1.0
Valladolid,Villamuriel de Campos,"0,0007636523852",1.0
Valladolid,Villán de Tordesillas,"0,00274391284",1.0
Valladolid,Villanubla,"0,01745758455",1.0
Valladolid,Villanueva de Duero,"0,009041170531",1.0
Valladolid,Villanueva de la Condesa,"0,001333980162",1.0
Valladolid,Villanueva de los Caballeros,"0,001218398324",1.0
Valladolid,Villanueva de los Infantes,"0,001426425323",1.0
Valladolid,Villanueva de San Mancio,"0,001803178008",1.0
Valladolid,Villardefrades,"0,0009980937057",1.0
Valladolid,Villarmentero de Esgueva,"0,001958856104",1.0
Valladolid,Villasexmir,"0,001314092799",1.0
Valladolid,Villavaquerín,"0,0008617362211",0.9926
Valladolid,Villavellid,"0,0006285742959",1.0
Valladolid,Villaverde de Medina,"0,002514630563",0.9993000000000001
Valladolid,Villavicencio de los Caballeros,"0,001719245724",1.0
Valladolid,Wamba,"0,002117709211",1.0
Valladolid,Zaratán,"0,08639537124",1.0
Valladolid,La Zarza,"0,001232830622",0.8211
Zamora,Abezames,"0,00069181345",1.0
Zamora,Alcañices,"0,005174388955",0.9709000000000001
Zamora,Alcubilla de Nogales,"0,002086157884",0.99
Zamora,Alfaraz de Sayago,"0,0003986929458",0.9994
Zamora,Algodre,"0,002082280225",1.0
Zamora,Almaraz de Duero,"0,002304502832",1.0
Zamora,Almeida de Sayago,"0,001411250696",0.9845999999999999
Zamora,Andavías,"0,005044509131",1.0
Zamora,Arcenillas,"0,01011647349",0.9984000000000001
Zamora,Arcos de la Polvorosa,"0,004740276978",1.0
Zamora,Argañín,"0,001544690338",0.8258
Zamora,Argujillo,"0,002482650951",1.0
Zamora,Arquillinos,"0,001742981874",1.0
Zamora,Arrabalde,"0,003646866551",0.8651000000000001
Zamora,Aspariegos,"0,00142200923",1.0
Zamora,Asturianos,"0,001632550124",1.0
Zamora,Ayoó de Vidriales,"0,001209781065",1.0
Zamora,Barcial del Barco,"0,003448983082",1.0
Zamora,Belver de los Montes,"0,0009501282468",0.9604
Zamora,Benavente,"0,1050819947",1.0
Zamora,Benegiles,"0,003170835829",1.0
Zamora,Bermillo de Sayago,"0,001382721855",0.898
Zamora,La Bóveda de Toro,"0,003005369397",1.0
Zamora,Bretó,"0,002190913446",1.0
Zamora,Bretocino,"0,004375617737",1.0
Zamora,Brime de Sog,"0,001790248684",0.8878
Zamora,Brime de Urz,"0,001837679376",1.0
Zamora,Burganes de Valverde,"0,005068987085",1.0
Zamora,Bustillo del Oro,"0,001438616152",1.0
Zamora,Cabañas de Sayago,"0,000703367048",0.43920000000000003
Zamora,Calzadilla de Tera,"0,002882526784",1.0
Zamora,Camarzana de Tera,"0,004183482415",1.0
Zamora,Cañizal,"0,003229871125",1.0
Zamora,Cañizo,"0,001275312712",1.0
Zamora,Carbajales de Alba,"0,002428650228",1.0
Zamora,Carbellino,"0,001486373412",1.0
Zamora,Casaseca de Campeán,"0,002113211061",1.0
Zamora,Casaseca de las Chanas,"0,007836487994",1.0
Zamora,Castrillo de la Guareña,"0,001453413021",1.0
Zamora,Castrogonzalo,"0,004668165029",1.0
Zamora,Castronuevo,"0,001112966032",1.0
Zamora,Castroverde de Campos,"0,001040998993",1.0
Zamora,Cazurra,"0,002261478963",1.0
Zamora,Cerecinos de Campos,"0,002282415305",1.0
Zamora,Cerecinos del Carrizal,"0,001657805702",1.0
Zamora,Cernadilla,"0,0007954406747",1.0
Zamora,Cobreros,"0,001831568287",0.9831000000000001
Zamora,Coomonte,"0,004625799744",1.0
Zamora,Coreses,"0,006563682681",1.0
Zamora,Corrales del Vino,"0,003308773038",0.9949
Zamora,Cotanes del Monte,"0,00145570939",1.0
Zamora,Cubillos,"0,003307645736",1.0
Zamora,Cubo de Benavente,"0,0009810596768",1.0
Zamora,El Cubo de Tierra del Vino,"0,002458953832",1.0
Zamora,Cuelgamures,"0,001415435489",0.9833
Zamora,Entrala,"0,003730082862",0.9665
Zamora,Espadañedo,"0,0003301150253",0.8508
Zamora,Faramontanos de Tábara,"0,001623098019",0.9163
Zamora,Fariza,"0,001440679002",1.0
Zamora,Fermoselle,"0,00455711493",1.0
Zamora,Ferreras de Abajo,"0,001382445407",0.9982
Zamora,Ferreras de Arriba,"0,00197430945",1.0
Zamora,Ferreruela,"0,001192184487",1.0
Zamora,Figueruela de Arriba,"0,0005218979332",0.9963
Zamora,Fonfría,"0,001555004696",0.8276000000000001
Zamora,Fresno de la Polvorosa,"0,007764726817",1.0
Zamora,Fresno de la Ribera,"0,006979007988",1.0
Zamora,Fresno de Sayago,"0,0005790602315",0.8906999999999999
Zamora,Friera de Valverde,"0,001728371056",1.0
Zamora,Fuente Encalada,"0,001152917181",0.9998
Zamora,Fuentelapeña,"0,002953449121",1.0
Zamora,Fuentesaúco,"0,006367806603",0.9999
Zamora,Fuentes de Ropel,"0,002078894042",0.6061
Zamora,Fuentesecas,"0,0008384497763",1.0
Zamora,Fuentespreadas,"0,003907629547",0.9576000000000001
Zamora,Galende,"0,002968507183",0.9971
Zamora,Gallegos del Pan,"0,001940703648",0.7777
Zamora,Gallegos del Río,"0,001606800163",0.8902
Zamora,Gamones,"0,001892122014",1.0
Zamora,Gema,"0,002938665337",1.0
Zamora,Granja de Moreruela,"0,001573923055",1.0
Zamora,Granucillo,"0,0008834864432",0.7476
Zamora,Guarrate,"0,002675101679",0.9995
Zamora,Hermisende,"0,0005243566876",0.9142
Zamora,La Hiniesta,"0,002474605722",0.9990000000000001
Zamora,Jambrina,"0,002347530231",1.0
Zamora,Justel,"0,0003730690651",1.0
Zamora,Losacino,"0,001147470892",0.8081
Zamora,Losacio,"0,001153080382",1.0
Zamora,Lubián,"0,0008260145999",1.0
Zamora,Luelmo,"0,001047547307",1.0
Zamora,El Maderal,"0,001554301913",1.0
Zamora,Madridanos,"0,003840190794",1.0
Zamora,Mahide,"0,000743573794",0.9882
Zamora,Maire de Castroponce,"0,002602257621",1.0
Zamora,Malva,"0,001021700476",1.0
Zamora,Manganeses de la Lampreana,"0,001996242806",1.0
Zamora,Manganeses de la Polvorosa,"0,01047725754",1.0
Zamora,Manzanal de Arriba,"0,0006870136119",0.9226000000000001
Zamora,Manzanal del Barco,"0,001257691612",1.0
Zamora,Manzanal de los Infantes,"0,0005149034009",0.9598000000000001
Zamora,Matilla de Arzón,"0,001371207027",1.0
Zamora,Matilla la Seca,"0,0007286047495",1.0
Zamora,Mayalde,"0,0009606571493",1.0
Zamora,Melgar de Tera,"0,002300569512",1.0
Zamora,Micereces de Tera,"0,003364349108",1.0
Zamora,Milles de la Polvorosa,"0,002939171758",1.0
Zamora,Molacillos,"0,002721059069",1.0
Zamora,Molezuelas de la Carballeda,"0,0003095052938",1.0
Zamora,Mombuey,"0,002718275419",1.0
Zamora,Monfarracinos,"0,01222779212",1.0
Zamora,Montamarta,"0,002601099677",1.0
Zamora,Moral de Sayago,"0,001013857121",1.0
Zamora,Moraleja del Vino,"0,02496782175",1.0
Zamora,Moraleja de Sayago,"0,002357819662",0.9997
Zamora,Morales del Vino,"0,03568504945",1.0
Zamora,Morales de Rey,"0,007101187719",1.0
Zamora,Morales de Toro,"0,004650755447",1.0
Zamora,Morales de Valverde,"0,002301335994",0.5263
Zamora,Moralina,"0,002828978712",1.0
Zamora,Moreruela de los Infanzones,"0,002757923526",0.6912
Zamora,Moreruela de Tábara,"0,001093119498",0.8116
Zamora,Muelas de los Caballeros,"0,0007113006532",0.9342
Zamora,Muelas del Pan,"0,002171982416",1.0
Zamora,Muga de Sayago,"0,002365379422",1.0
Zamora,Navianos de Valverde,"0,003167219739",1.0
Zamora,Olmillos de Castro,"0,0006941320978",1.0
Zamora,Otero de Bodas,"0,0008161635633",1.0
Zamora,Pajares de la Lampreana,"0,002851690874",1.0
Zamora,Palacios del Pan,"0,002005805537",1.0
Zamora,Palacios de Sanabria,"0,001710437441",1.0
Zamora,Pedralba de la Pradería,"0,0004692965934",0.8555
Zamora,El Pego,"0,002826657619",1.0
Zamora,Peleagonzalo,"0,006141420886",1.0
Zamora,Peleas de Abajo,"0,006091887142",1.0
Zamora,Peñausende,"0,00101455844",0.9756999999999999
Zamora,Peque,"0,0008121688906",1.0
Zamora,El Perdigón,"0,00352496109",1.0
Zamora,Pereruela,"0,0008001965321",0.8693000000000001
Zamora,Perilla de Castro,"0,001258867025",1.0
Zamora,Pías,"0,0005586515344",1.0
Zamora,Piedrahita de Castro,"0,001377519702",0.5206000000000001
Zamora,Pinilla de Toro,"0,002147209636",1.0
Zamora,Pino del Oro,"0,001589907183",0.991
Zamora,El Piñero,"0,003073578926",1.0
Zamora,Pobladura del Valle,"0,005314364275",1.0
Zamora,Pobladura de Valderaduey,"0,000745666656",1.0
Zamora,Porto,"0,0001701905953",0.9919
Zamora,Pozoantiguo,"0,001423445613",1.0
Zamora,Pozuelo de Tábara,"0,001613235199",1.0
Zamora,Prado,"0,00127201686",0.8879000000000001
Zamora,Puebla de Sanabria,"0,004579240585",1.0
Zamora,Pueblica de Valverde,"0,001868118122",0.9414
Zamora,Quintanilla del Monte,"0,001200927208",1.0
Zamora,Quintanilla del Olmo,"0,000908976709",1.0
Zamora,Quintanilla de Urz,"0,002737348807",1.0
Zamora,Quiruelas de Vidriales,"0,00611085291",0.9916
Zamora,Rabanales,"0,001632017842",0.9472
Zamora,Rábano de Aliste,"0,001501746854",1.0
Zamora,Requejo,"0,000639399643",1.0
Zamora,Revellinos,"0,002401787013",1.0
Zamora,Riofrío de Aliste,"0,001456335619",0.9849
Zamora,Rionegro del Puente,"0,001133915377",1.0
Zamora,Roales,"0,02580271031",1.0
Zamora,Robleda-Cervantes,"0,003448053994",1.0
Zamora,Roelos de Sayago,"0,0006803874207",1.0
Zamora,Rosinos de la Requejada,"0,0004968349816",0.9879000000000001
Zamora,Salce,"0,000613656718",0.5776
Zamora,Samir de los Caños,"0,001175457476",1.0
Zamora,San Agustín del Pozo,"0,00320280217",1.0
Zamora,San Cebrián de Castro,"0,000932860971",1.0
Zamora,San Cristóbal de Entreviñas,"0,008621367011",1.0
Zamora,San Esteban del Molar,"0,001033869826",1.0
Zamora,San Justo,"0,000689403089",1.0
Zamora,San Martín de Valderaduey,"0,0004868056535",1.0
Zamora,San Miguel de la Ribera,"0,002657683939",1.0
Zamora,San Miguel del Valle,"0,002934516721",1.0
Zamora,San Pedro de Ceque,"0,002341698089",1.0
Zamora,San Pedro de la Nave-Almendra,"0,003827978415",0.7979
Zamora,Santa Clara de Avedillo,"0,002698249209",0.13670000000000002
Zamora,Santa Colomba de las Monjas,"0,009564738306",1.0
Zamora,Santa Cristina de la Polvorosa,"0,00726945945",1.0
Zamora,Santa Croya de Tera,"0,0034160443",1.0
Zamora,Santa Eufemia del Barco,"0,0008794098676",0.9849
Zamora,Santa María de la Vega,"0,00443887673",1.0
Zamora,Santa María de Valverde,"0,001401929034",0.4729
Zamora,Santibáñez de Tera,"0,004967556801",0.9993000000000001
Zamora,Santibáñez de Vidriales,"0,003025165774",0.9775
Zamora,Santovenia,"0,001967944101",1.0
Zamora,San Vicente de la Cabeza,"0,001604691105",0.9794
Zamora,San Vitero,"0,00184839981",0.958
Zamora,Sanzoles,"0,004981144966",0.9904000000000001
Zamora,Tábara,"0,001786875192",1.0
Zamora,Tapioles,"0,001258128213",1.0
Zamora,Toro,"0,006998875648",0.9997
Zamora,La Torre del Valle,"0,002171199822",1.0
Zamora,Torregamones,"0,00162637798",0.9899
Zamora,Torres del Carrizal,"0,003693894724",1.0
Zamora,Trabazos,"0,002467216589",0.9990000000000001
Zamora,Trefacio,"0,001779795077",1.0
Zamora,Uña de Quintana,"0,001107873756",1.0
Zamora,Vadillo de la Guareña,"0,001516451632",1.0
Zamora,Valcabado,"0,01100695688",1.0
Zamora,Valdefinjas,"0,0009135996428",0.4852
Zamora,Valdescorriel,"0,00118945106",1.0
Zamora,Vallesa de la Guareña,"0,0006421267047",1.0
Zamora,Vega de Tera,"0,001859240058",1.0
Zamora,Vega de Villalobos,"0,002339033006",1.0
Zamora,Vegalatrave,"0,001076698174",1.0
Zamora,Venialbo,"0,002726387532",1.0
Zamora,Vezdemarbán,"0,002392031005",1.0
Zamora,Vidayanes,"0,001739975066",0.9394
Zamora,Videmala,"0,001476291059",0.6503
Zamora,Villabrázaro,"0,00300601362",1.0
Zamora,Villabuena del Puente,"0,00629353106",0.9977
Zamora,Villadepera,"0,001578877998",0.9968000000000001
Zamora,Villaescusa,"0,001440844953",1.0
